DBN,Cohort Year,pct_Grads
24Q264,2015,95.9
24Q264,2014,95.3
24Q264,2013,94.3
24Q264,2012,91.1
24Q264,2011,94.3
24Q264,2010,91.3
24Q264,2009,89.9
24Q267,2015,95.1
24Q267,2014,87.9
24Q267,2013,82.7
24Q267,2012,80.6
24Q267,2011,83.2
24Q267,2010,71
24Q267,2009,79.1
24Q293,2015,91.5
24Q293,2014,91.8
24Q293,2013,95.7
24Q293,2012,91.1
24Q293,2011,87.6
24Q293,2010,80.2
24Q293,2009,84.1
24Q296,2015,82.9
24Q296,2014,89.4
24Q296,2013,89.8
24Q296,2012,77.1
24Q296,2011,76.7
24Q296,2010,50.8
24Q296,2009,41.1
24Q299,2015,98.6
24Q299,2014,99.3
24Q299,2013,99.3
24Q299,2012,98.1
24Q299,2011,98.2
24Q299,2010,98.5
24Q299,2009,95.7
24Q455,2015,72.5
24Q455,2014,72.7
24Q455,2013,71.5
24Q455,2012,71.7
24Q455,2011,59.6
24Q455,2010,65.7
24Q455,2009,60.2
24Q485,2015,66.7
24Q485,2014,64.4
24Q485,2013,63.9
24Q485,2012,63.7
24Q485,2011,62.6
24Q485,2010,58.6
24Q485,2009,59.5
24Q520,2015,84.3
24Q520,2014,88
24Q520,2013,72.5
24Q520,2012,82.1
24Q520,2011,66.4
24Q520,2010,69.6
24Q520,2009,50
24Q530,2015,80.7
24Q530,2014,80.5
24Q530,2013,83.6
24Q530,2012,89.2
24Q530,2011,82.8
24Q530,2010,80.4
24Q530,2009,67.6
24Q550,2015,96.2
24Q550,2014,93.5
24Q550,2013,90.1
24Q550,2012,89.9
24Q550,2011,90.4
24Q550,2010,85.2
24Q550,2009,83.6
24Q560,2015,99.2
24Q560,2014,95.6
24Q560,2013,92.6
24Q560,2012,87.2
24Q560,2011,82.6
24Q560,2010,82
24Q560,2009,85.8
25Q240,2012,s
24Q585,2015,98.4
24Q585,2014,98.4
24Q585,2013,98.4
24Q585,2012,99.2
24Q585,2011,97.4
24Q600,2015,82.2
24Q600,2014,86.6
24Q600,2013,84.1
24Q600,2012,84.4
24Q600,2011,80.2
24Q600,2010,80.8
24Q600,2009,80.5
24Q610,2015,97
24Q610,2014,94.9
24Q610,2013,96.4
24Q610,2012,92.8
24Q610,2011,91.3
24Q610,2010,93.9
24Q610,2009,87.7
24Q744,2015,12
24Q744,2014,19.7
24Q744,2013,15.1
24Q744,2012,6.2
24Q744,2011,13
24Q744,2010,13.3
24Q744,2009,20.2
25Q240,2015,85.6
25Q240,2014,86
25Q240,2013,81.6
25Q241,2015,91.3
25Q241,2014,97
25Q241,2013,93.9
25Q252,2015,97.4
25Q252,2014,94.2
25Q252,2013,94.8
25Q252,2012,97.3
25Q252,2011,92.6
25Q252,2010,94.4
25Q252,2009,92.2
25Q263,2015,64.5
25Q263,2014,70.6
25Q263,2013,64.6
25Q263,2012,71.3
25Q263,2011,70.8
25Q263,2010,67.1
25Q263,2009,70.3
25Q281,2015,95.9
25Q281,2014,94.1
25Q281,2013,94.2
25Q281,2012,96.5
25Q281,2011,88.5
25Q281,2010,94.2
25Q281,2009,92.4
25Q285,2015,97.3
25Q285,2014,95.8
25Q285,2013,96.6
25Q285,2012,94.1
25Q285,2011,96.8
25Q285,2010,94.9
25Q285,2009,91.3
25Q425,2015,77.3
25Q425,2014,77.1
25Q425,2013,73
25Q425,2012,74.2
25Q425,2011,70.5
25Q425,2010,66.1
25Q425,2009,66.2
25Q460,2015,71.4
25Q460,2014,62.3
25Q460,2013,60.1
25Q460,2012,63.1
25Q460,2011,57.9
25Q460,2010,57.4
25Q460,2009,54.6
25Q525,2015,99.7
25Q525,2014,99.7
25Q525,2013,99.2
25Q525,2012,100
25Q525,2011,100
25Q525,2010,100
25Q525,2009,100
25Q540,2015,13.8
25Q540,2014,12.3
25Q540,2013,9.1
25Q540,2012,14.4
25Q540,2011,10.8
25Q540,2010,18.4
25Q540,2009,22.7
25Q670,2015,91.9
25Q670,2014,80.3
25Q670,2013,81.1
25Q670,2012,85.9
25Q670,2011,84.8
25Q670,2010,82.3
25Q670,2009,81.9
25Q792,2015,10.8
25Q792,2014,9.5
25Q792,2013,12.6
25Q792,2012,4.2
25Q792,2011,14.6
25Q792,2010,9.6
25Q792,2009,16.5
26Q315,2015,94.1
26Q315,2014,88.8
26Q415,2015,90.4
26Q415,2014,88.7
26Q415,2013,91.1
26Q415,2012,89.6
26Q415,2011,90.8
26Q415,2010,84.2
26Q415,2009,86.4
26Q430,2015,90.3
26Q430,2014,87.6
26Q430,2013,89.3
26Q430,2012,87.6
26Q430,2011,87.7
26Q430,2010,86.1
26Q430,2009,86.4
26Q435,2015,79.6
26Q435,2014,79.6
26Q435,2013,67.4
26Q435,2012,66.8
26Q435,2011,55.9
26Q435,2010,55.3
26Q435,2009,52.8
26Q495,2015,97.5
26Q495,2014,98.7
26Q495,2013,97.1
26Q495,2012,95.1
26Q495,2011,92
26Q495,2010,90.4
26Q495,2009,92.2
26Q566,2015,93
26Q566,2014,91
26Q566,2013,91.8
26Q566,2012,91.2
26Q566,2011,90.9
26Q566,2010,90.1
26Q566,2009,89.2
27Q260,2015,47.8
27Q260,2014,43
27Q260,2013,47.8
27Q260,2012,66
27Q260,2011,44.6
27Q260,2010,59.1
27Q260,2009,51.9
27Q261,2015,18.3
27Q261,2014,28.7
27Q261,2013,23.4
27Q261,2012,20.8
27Q261,2011,13
27Q261,2010,1.4
27Q262,2015,93.3
27Q262,2014,96.9
27Q262,2013,92.9
27Q262,2012,95.2
27Q262,2011,84.7
27Q262,2010,96.9
27Q262,2009,87
27Q302,2015,81.1
27Q302,2014,83.7
27Q302,2013,82.2
27Q302,2012,70.7
27Q302,2011,55.4
27Q302,2010,71.1
27Q302,2009,62.6
27Q308,2015,91.8
27Q308,2014,97.3
27Q308,2013,93.4
27Q308,2012,89.4
27Q308,2011,92.5
27Q308,2010,93.8
27Q308,2009,90.3
27Q309,2015,67.3
27Q309,2014,82.4
27Q309,2013,73.6
27Q309,2012,66.7
27Q309,2011,65
27Q309,2010,58.9
27Q309,2009,64.6
27Q314,2015,83
27Q314,2014,65.8
27Q323,2015,100
27Q323,2014,100
27Q323,2013,100
27Q323,2012,100
27Q323,2011,99.2
27Q323,2010,100
27Q323,2009,100
27Q324,2015,73.7
27Q324,2014,74.7
27Q324,2013,72.1
27Q324,2012,62.1
27Q324,2011,55.1
27Q324,2010,56.6
27Q324,2009,s
27Q334,2015,79.8
27Q334,2014,86.4
27Q334,2013,s
27Q351,2015,64.2
27Q351,2014,66.7
27Q351,2013,66.2
27Q351,2012,64.4
27Q351,2011,53.1
27Q351,2010,s
27Q400,2015,85.5
27Q400,2014,74
27Q400,2013,63.4
27Q400,2012,39.2
27Q400,2011,25.9
27Q400,2010,39.2
27Q400,2009,39.2
27Q410,2010,65.1
27Q410,2009,29.6
27Q475,2015,68
27Q475,2014,70.7
27Q475,2013,69.6
27Q475,2012,64.1
27Q475,2011,55.5
27Q475,2010,52.3
27Q475,2009,57.9
27Q480,2015,81.8
27Q480,2014,72.5
27Q480,2013,71.3
27Q480,2012,64.3
27Q480,2011,61.9
27Q480,2010,55.2
27Q480,2009,52.1
27Q650,2015,98.3
27Q650,2014,96.1
27Q650,2013,98.3
27Q650,2012,95.8
27Q650,2011,94.4
27Q650,2010,95.3
27Q650,2009,98.2
28Q167,2015,95.4
28Q167,2014,97.3
28Q167,2013,97
28Q167,2012,100
28Q284,2015,96.6
28Q284,2014,97.6
28Q284,2013,98.8
28Q284,2012,97.5
28Q284,2011,95.7
28Q284,2010,95.7
28Q284,2009,94.4
28Q310,2015,82.4
28Q310,2014,87.5
28Q310,2013,89
28Q310,2012,77.4
28Q310,2011,77.7
28Q310,2010,81.9
28Q310,2009,79.6
28Q325,2015,91
28Q325,2014,88.4
28Q325,2013,84.3
28Q325,2012,80.2
28Q325,2011,80
28Q325,2010,81.3
28Q328,2015,93.1
28Q328,2014,93.3
28Q328,2013,90.6
28Q328,2012,84
28Q328,2011,80.5
28Q328,2010,83.3
28Q338,2015,18.7
28Q338,2014,15
28Q338,2013,4.3
28Q338,2012,5.3
28Q338,2011,2.3
28Q338,2010,6
28Q338,2009,7.8
28Q350,2015,91.3
28Q350,2014,84.1
28Q350,2013,83.4
28Q350,2012,90.2
28Q350,2011,90.1
28Q350,2010,78.3
28Q350,2009,95
28Q440,2015,86.7
28Q440,2014,91.1
28Q440,2013,88.6
28Q440,2012,88.6
28Q440,2011,88.3
28Q440,2010,84.5
28Q440,2009,86.5
28Q470,2010,39.6
28Q470,2009,44
28Q505,2015,78.1
28Q505,2014,71.5
28Q505,2013,73.1
28Q505,2012,72.5
28Q505,2011,75.6
28Q505,2010,74.6
28Q505,2009,71.8
28Q620,2015,92.3
28Q620,2014,91.9
28Q620,2013,88.8
28Q620,2012,92.8
28Q620,2011,89.4
28Q620,2010,88.2
28Q620,2009,83.4
28Q680,2015,95.8
28Q680,2014,97
28Q680,2013,96.3
28Q680,2012,96.8
28Q680,2011,97.7
28Q680,2010,95.1
28Q680,2009,96.9
28Q686,2015,90.6
28Q686,2014,90.5
28Q686,2013,85.5
28Q686,2012,90.8
28Q686,2011,93
28Q686,2010,89.1
28Q686,2009,s
28Q687,2015,100
28Q687,2014,99.1
28Q687,2013,100
28Q687,2012,99
28Q687,2011,97.9
28Q687,2010,100
28Q687,2009,99
28Q690,2015,81.7
28Q690,2014,79.2
28Q690,2013,80.4
28Q690,2012,81.1
28Q690,2011,74.8
28Q690,2010,76.1
28Q690,2009,76.6
28Q896,2015,98.7
28Q896,2014,98.6
28Q896,2013,96.4
28Q896,2012,96.9
28Q896,2011,87.7
28Q896,2010,85.1
28Q896,2009,85.4
29Q243,2015,89
29Q243,2014,91.2
29Q243,2013,90
29Q243,2012,s
29Q248,2015,79.6
29Q248,2014,66.9
29Q248,2013,71.7
29Q248,2012,72.4
29Q248,2011,76.2
29Q248,2010,66.1
29Q248,2009,64.8
29Q259,2015,84
29Q259,2014,68.5
29Q259,2013,66.3
29Q259,2012,71.4
29Q259,2011,70.1
29Q259,2010,83.6
29Q259,2009,75
29Q265,2015,83.9
29Q265,2014,84.1
29Q265,2013,79.2
29Q265,2012,77.6
29Q265,2011,75.5
29Q265,2010,85.1
29Q265,2009,84.2
29Q272,2015,71
29Q272,2014,74.8
29Q272,2013,78.8
29Q272,2012,86.3
29Q272,2011,73.7
29Q272,2010,83.9
29Q272,2009,80
29Q283,2015,88.7
29Q283,2014,88.4
29Q283,2013,88.5
29Q283,2012,81.7
29Q283,2011,76.5
29Q283,2010,82.3
29Q283,2009,80.4
31R470,2015,14.1
29Q313,2015,85.6
29Q313,2014,80.8
29Q313,2013,s
29Q326,2015,91.7
29Q326,2014,82.5
29Q326,2013,87.9
29Q326,2012,77.2
29Q326,2011,74.1
29Q326,2010,79.7
29Q326,2009,s
29Q327,2015,89.7
29Q327,2014,90.9
29Q327,2013,92.6
29Q327,2010,s
29Q492,2015,73.9
29Q492,2014,71.3
29Q492,2013,72.4
29Q492,2012,69.6
29Q492,2011,65.6
29Q492,2010,66.3
29Q492,2009,69.4
29Q494,2012,78.7
29Q494,2011,65.3
29Q494,2010,52.6
29Q494,2009,48.6
29Q496,2012,67.5
29Q496,2011,59.4
29Q496,2010,34
29Q496,2009,35.9
29Q498,2015,84.3
29Q498,2014,81.7
29Q498,2013,68
29Q498,2012,80.6
29Q498,2011,75.6
29Q498,2010,77.6
29Q498,2009,73.5
30Q258,2015,89
30Q258,2014,88.1
30Q258,2013,93.1
30Q286,2015,100
30Q286,2014,98.7
30Q286,2013,96.3
30Q286,2012,96.1
30Q286,2011,95.9
30Q286,2010,93.6
30Q286,2009,95.1
30Q301,2015,97.8
30Q301,2014,98.6
30Q301,2013,98.3
30Q301,2012,98.4
30Q301,2011,99
30Q301,2010,95.8
30Q301,2009,96.7
30Q445,2015,75.3
30Q445,2014,70.8
30Q445,2013,72.2
30Q445,2012,68.9
30Q445,2011,68.5
30Q445,2010,68.8
30Q445,2009,65.5
30Q450,2015,76.9
30Q450,2014,75.4
30Q450,2013,66
30Q450,2012,63.7
30Q450,2011,65.5
30Q450,2010,63.5
30Q450,2009,59.3
30Q501,2015,94.1
30Q501,2014,96.4
30Q501,2013,93.2
30Q501,2012,97.1
30Q501,2011,97.1
30Q501,2010,97.6
30Q501,2009,94.2
30Q502,2015,76.2
30Q502,2014,78.7
30Q502,2013,84.8
30Q502,2012,75.9
30Q502,2011,78
30Q502,2010,68
30Q502,2009,66.8
30Q555,2015,68.4
30Q555,2014,68.8
30Q555,2013,76.7
30Q555,2012,74.8
30Q555,2011,71.5
30Q555,2010,62.4
30Q555,2009,69.5
30Q575,2015,96.8
30Q575,2014,98.3
30Q575,2013,92.5
30Q575,2012,91.5
30Q575,2011,88.7
30Q575,2010,89.1
30Q575,2009,92.2
30Q580,2015,98.2
30Q580,2014,98.7
30Q580,2013,100
30Q580,2012,100
30Q580,2011,100
30Q580,2010,98.4
30Q580,2009,98.1
31R047,2015,100
31R047,2014,100
31R047,2013,99.2
31R047,2012,100
31R047,2011,95.8
31R047,2010,89.6
31R047,2009,96.7
31R064,2015,93.3
31R064,2014,92.7
31R064,2013,91.3
31R064,2012,90.3
31R064,2011,82
31R064,2010,92.2
31R064,2009,79.5
31R080,2015,94.5
31R080,2014,93.6
31R080,2013,92.4
31R080,2012,90.8
31R080,2011,82.5
31R080,2010,90.1
31R080,2009,92.3
31R440,2015,84.4
31R440,2014,82.8
31R440,2013,80.4
31R440,2012,81
31R440,2011,78
31R440,2010,77.7
31R440,2009,72.4
31R445,2015,72.2
31R445,2014,71.2
31R445,2013,67.2
31R445,2012,58.9
31R445,2011,62.8
31R445,2010,67.5
31R445,2009,60.1
31R450,2015,79.1
31R450,2014,73.2
31R450,2013,73.1
31R450,2012,74.5
31R450,2011,77.3
31R450,2010,80.5
31R450,2009,78.8
31R455,2015,92.1
31R455,2014,90.2
31R455,2013,88.8
31R455,2012,88.5
31R455,2011,87.6
31R455,2010,85.2
31R455,2009,82.8
31R460,2015,88.1
31R460,2014,87
31R460,2013,85.9
31R460,2012,85.6
31R460,2011,79.4
31R460,2010,84.2
31R460,2009,80.9
31R470,2014,22.2
31R470,2013,15.3
31R470,2012,21.4
31R470,2011,21.7
31R470,2010,29.2
31R470,2009,21.7
31R600,2015,73.4
31R600,2014,71.2
31R600,2013,77.6
31R600,2012,70.5
31R600,2011,64.2
31R600,2010,76.5
31R600,2009,59.5
31R605,2015,100
31R605,2014,100
31R605,2013,99.7
31R605,2012,99.7
31R605,2011,99
31R605,2010,100
31R605,2009,99.6
32K168,2015,87.7
32K168,2014,88
32K168,2013,89.4
32K168,2012,81
32K168,2011,76.5
32K168,2010,s
32K403,2015,71.6
32K403,2014,76.3
32K403,2013,68.8
32K403,2012,73.8
32K403,2011,70
32K403,2010,63
32K403,2009,75.3
32K545,2015,82.7
32K545,2014,86.9
32K545,2013,71.1
32K545,2012,74.4
32K545,2011,63.9
32K545,2010,58.6
32K545,2009,69.6
32K549,2015,72.8
32K549,2014,74.3
32K549,2013,69.2
32K549,2012,71.7
32K549,2011,69
32K549,2010,70.6
32K549,2009,55.2
32K552,2015,81.1
32K552,2014,86.2
32K552,2013,80.8
32K552,2012,70.7
32K552,2011,56.9
32K552,2010,47.7
32K552,2009,50
32K554,2015,98.3
32K554,2014,100
32K554,2013,97.4
32K554,2012,100
32K554,2011,90
32K554,2010,96.7
32K554,2009,97.1
32K556,2015,77.4
32K556,2014,70.8
32K556,2013,74
32K556,2012,75.7
32K556,2011,64.2
32K556,2010,69.1
32K556,2009,70
32K564,2015,24.4
32K564,2014,16.4
32K564,2013,23.3
32K564,2012,21.4
32K564,2011,9.2
32K564,2010,11
32K564,2009,12
